model,dataset,setting,table_target,source_score,provenance_status,source_group,metric_path,judge_or_eval,recommended_release_entry,source_equivalent_legacy_entry,note
Qwen2.5 32B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q,65.81,65.81096849474912,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-I,64.99,64.99416569428237,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-I-Q,67.68,67.67794632438739,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MMMU_DEV_VAL_SINGLE_IMAGE,I-Q-Q,66.86,66.86114352392065,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MMMU_DEV_VAL_SINGLE_IMAGE,Q-I,63.36,63.360560093348894,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/text_image/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMMU_DEV_VAL_SINGLE_IMAGE_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MMStar,I-I-Q,67.8,67.80000000000001,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_image_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MMStar,I-Q,66.8,66.8,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MMStar,I-Q-I,67.33,67.33333333333333,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MMStar,I-Q-I-Q,67.73,67.73333333333333,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MMStar,I-Q-Q,66.33,66.33333333333333,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MMStar,Q-I,62.13,62.133333333333326,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/text_image/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MMStar_acc.csv,gpt-4o-mini,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,MathVision,I-I-Q,38.62,38.61842105263158,exact_or_rounding,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt/Qwen2.5-VL-32B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,MathVision,I-Q,38.65,38.651315789473685,exact_or_rounding,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt/Qwen2.5-VL-32B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,MathVision,I-Q-I,39.51,39.50657894736842,exact_or_rounding,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt/Qwen2.5-VL-32B-Instruct__image_text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,MathVision,I-Q-I-Q,40.0,38.51973684210526,manual_override,runs/by_setting_qwen25vl32b_unified_topology_image2_20260404,runs/by_setting_qwen25vl32b_unified_topology_image2_20260404/default/image_text_image_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl32b_unified_topology_image2_20260404.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,user_requested_manual_override_20260429
Qwen2.5 32B,MathVision,I-Q-Q,38.82,38.81578947368421,exact_or_rounding,runs/standard/20260307/_summary_csv_from_20260306_20260307,runs/standard/20260307/_summary_csv_from_20260306_20260307/_safe_reeval/02__qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt__Qwen2.5-VL-32B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o_score.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,MathVision,Q-I,38.65,38.7828947368421,unresolved_near,runs/standard/20260313/missing_qwen25_32b_text_image_default_prompt,runs/standard/20260313/missing_qwen25_32b_text_image_default_prompt/Qwen2.5-VL-32B-Instruct__text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_MathVision_gpt-4o-mini_score.csv,gpt-4o-mini,bash scripts_legacy/run_missing_qwen25_32b_text_image_default_1node4workers_tp2.sh,bash scripts_legacy/run_missing_qwen25_32b_text_image_default_1node4workers_tp2.sh,deep_status=near
Qwen2.5 32B,OCRBench,I-I-Q,85.6,85.6,exact_or_rounding,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt/Qwen2.5-VL-32B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,OCRBench,I-Q,85.5,85.5,exact_or_rounding,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt/Qwen2.5-VL-32B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,OCRBench,I-Q-I,84.2,84.2,exact_or_rounding,runs/by_setting_qwen25vl32b_image2_transforms_20260401,runs/by_setting_qwen25vl32b_image2_transforms_20260401/default/image_text_image/shift_down_onepatch_reflect/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl32b_image2_transforms_20260401.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
Qwen2.5 32B,OCRBench,I-Q-I-Q,85.8,85.8,exact_or_rounding,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt/Qwen2.5-VL-32B-Instruct__image_text_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,OCRBench,I-Q-Q,83.9,83.9,exact_or_rounding,runs/standard/20260307/_summary_csv_from_20260306_20260307,runs/standard/20260307/_summary_csv_from_20260306_20260307/_safe_reeval/02__qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt__Qwen2.5-VL-32B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,OCRBench,Q-I,81.8,81.8,exact_or_rounding,runs/standard/20260313/missing_qwen25_32b_text_image_default_prompt,runs/standard/20260313/missing_qwen25_32b_text_image_default_prompt/Qwen2.5-VL-32B-Instruct__text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_OCRBench_score.json,rule/local-or-unknown,bash scripts_legacy/run_missing_qwen25_32b_text_image_default_1node4workers_tp2.sh,bash scripts_legacy/run_missing_qwen25_32b_text_image_default_1node4workers_tp2.sh,deep_score_scan_exact
Qwen2.5 32B,SEEDBench2_Plus,I-I-Q,72.86,72.77119016249452,exact_or_rounding,runs/standard/20260304/qwen25_32b_newsets_last1_1node8gpu,runs/standard/20260304/qwen25_32b_newsets_last1_1node8gpu/Qwen2.5-VL-32B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_1node_8gpu.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_1node_8gpu.sh,deep_score_scan_exact
Qwen2.5 32B,SEEDBench2_Plus,I-Q,72.6,72.59552042160738,exact_or_rounding,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt/Qwen2.5-VL-32B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,SEEDBench2_Plus,I-Q-I,72.86,72.85902503293808,exact_or_rounding,runs/by_setting_qwen25vl32b_unified_topology_image2_20260404,runs/by_setting_qwen25vl32b_unified_topology_image2_20260404/default/image_text_image/shift_down_real_half_patch_wrap/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o-mini,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl32b_unified_topology_image2_20260404.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool,,deep_score_scan_exact
Qwen2.5 32B,SEEDBench2_Plus,I-Q-I-Q,71.81,71.80500658761528,exact_or_rounding,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt,runs/standard/20260306/qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt/Qwen2.5-VL-32B-Instruct__image_text_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,SEEDBench2_Plus,I-Q-Q,72.68,72.68335529205095,exact_or_rounding,runs/standard/20260307/_summary_csv_from_20260306_20260307,runs/standard/20260307/_summary_csv_from_20260306_20260307/_safe_reeval/02__qwen25_32b_newsets_last1_3node12workers_tp2_default_prompt__Qwen2.5-VL-32B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,bash scripts_legacy/run_standard_qwen25_32b_newsets_last1_tp2_3node_dataset_default.sh,deep_score_scan_exact
Qwen2.5 32B,SEEDBench2_Plus,Q-I,47.96,47.95783926218709,exact_or_rounding,runs/standard/20260313/missing_qwen25_32b_text_image_default_prompt,runs/standard/20260313/missing_qwen25_32b_text_image_default_prompt/Qwen2.5-VL-32B-Instruct__text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_SEEDBench2_Plus_acc.csv,gpt-4o,bash scripts_legacy/run_missing_qwen25_32b_text_image_default_1node4workers_tp2.sh,bash scripts_legacy/run_missing_qwen25_32b_text_image_default_1node4workers_tp2.sh,deep_score_scan_exact
Qwen2.5 32B,VisualPuzzles,I-I-Q,39.81,39.81164383561644,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-32B-Instruct__image_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 32B,VisualPuzzles,I-Q,38.36,38.35616438356164,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-32B-Instruct__none__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 32B,VisualPuzzles,I-Q-I,41.52,41.523972602739725,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-32B-Instruct__image_text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 32B,VisualPuzzles,I-Q-I-Q,41.95,41.95205479452055,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-32B-Instruct__image_text_image_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 32B,VisualPuzzles,I-Q-Q,40.15,40.1541095890411,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-32B-Instruct__image_text_text__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 32B,VisualPuzzles,Q-I,41.01,41.01027397260274,exact_or_rounding,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval,runs/standard/20260409/collect_qwen25_minicpm_logicvista_visualpuzzles_infer_for_clean_reval/Qwen2.5-VL-32B-Instruct__text_image__last1/output/Qwen2VLChatReplay/Qwen2VLChatReplay_VisualPuzzles_gpt4o-mini_acc.csv,rule/local-or-unknown,bash scripts/run_benchmark.sh --matrix-config scripts/configs/matrix_qwen25vl_all4_reasoning4_new_entry_20260421.yaml --model-config scripts/configs/models.yaml --scheduler gpu_pool --datasets LogicVista VisualPuzzles,,deep_score_scan_exact
Qwen2.5 32B,WeMath,I-I-Q,50.0,50.0,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_image_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,WeMath,I-Q,48.0,48.0,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,WeMath,I-Q-I,50.48,50.48,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
Qwen2.5 32B,WeMath,I-Q-I-Q,49.43,49.43,exact_or_rounding,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422,runs/qwen25vl_minicpm45_all4_reasoning_perception4_2node_20260422/default/image_text_image_text/baseline/qwen25vl_32b/Qwen2VLChatReplay/Qwen2VLChatReplay_WeMath_gpt4o-mini_score.csv,rule/local-or-unknown,bash scripts/run_qwen25vl_minicpm45_all4_reasoning_perception4_2nodes_20260422.sh <node_rank> [gpu_ids],,deep_score_scan_exact
